outlet,HARASSMENT_IMGorEMBED,HARASSMENT_PosScore,HARASSMENT_article_count,HUMAN_RIGHTS_ABUSES_PosScore,HUMAN_RIGHTS_ABUSES_SelfRefDens,HUMAN_RIGHTS_ABUSES_article_count,INCOME_INEQUALITY_article_count,INEQUALITY_PosScore,INEQUALITY_NegScore,INEQUALITY_Polarity,INEQUALITY_SelfRefDens,INEQUALITY_article_count,JUSTICE_article_count,LITERACY_NegScore,MEDIA_CENSORSHIP_article_count,MOVEMENT_ENVIRONMENTAL_article_count,MOVEMENT_OTHER_article_count,MOVEMENT_SOCIAL_PosScore,MOVEMENT_SOCIAL_NegScore,MOVEMENT_SOCIAL_Polarity,MOVEMENT_SOCIAL_article_count,MOVEMENT_WOMENS_article_count,NATURAL_DISASTER_DESERTIFICATION_article_count,NATURAL_DISASTER_DROUGHT_article_count,NATURAL_DISASTER_DROUGHTS_article_count,NATURAL_DISASTER_EROSION_article_count,NATURAL_DISASTER_EXTREME_WEATHER_article_count,NATURAL_DISASTER_FLOOD_NegScore,NATURAL_DISASTER_FLOOD_article_count,NATURAL_DISASTER_FLOODING_article_count,NATURAL_DISASTER_FLOODS_article_count,NATURAL_DISASTER_HEAVY_RAIN_SelfRefDens,NATURAL_DISASTER_HEAVY_RAIN_article_count,NATURAL_DISASTER_HURRICANE_Polarity,NATURAL_DISASTER_HURRICANE_article_count,NATURAL_DISASTER_HURRICANES_article_count,NATURAL_DISASTER_SEVERE_WEATHER_article_count,NATURAL_DISASTER_TROPICAL_STORM_article_count,NEW_CONSTRUCTION_NegScore,NEW_CONSTRUCTION_article_count,ORGANIZED_CRIME_NegScore,ORGANIZED_CRIME_article_count,PERSECUTION_article_count,POLITICAL_TURMOIL_article_count,RATIFY_article_count,REBELS_NegScore,RETALIATE_article_count,RETIREMENTS_NegScore,RETIREMENTS_SelfRefDens,RETIREMENTS_article_count,SANITATION_article_count,SLFID_DICTATORSHIP_article_count,SLFID_ECONOMIC_DEVELOPMENT_NegScore,SLFID_ECONOMIC_DEVELOPMENT_article_count,SLFID_ECONOMIC_DEVELOPMENTAID_SelfRefDens,SLFID_NATURAL_RESOURCES_article_count,SLFID_RULE_OF_LAW_article_count,SOC_MARGINALIZE_NegScore,SOC_MARGINALIZE_article_count,SOC_POLARIZED_article_count,SOC_QUARANTINE_article_count,SOC_SLAVERY_NegScore,SOC_SLAVERY_article_count,SOC_SUICIDE_article_count,SOVEREIGNTY_article_count,SURVEILLANCE_article_count,TECH_AUTOMATION_article_count,TREASON_article_count,UNEMPLOYMENT_SelfRefDens,UNEMPLOYMENT_article_count,UNGP_AFFORDABLE_NUTRITIOUS_FOOD_article_count,UNGP_CLEAN_WATER_SANITATION_article_count,UNGP_EDUCATION_SelfRefDens,UNGP_EDUCATION_article_count,UNGP_GENDER_EQUALITY_SelfRefDens,UNGP_GENDER_EQUALITY_article_count,UNGP_TRANSPORTATION_ROADS_article_count,DRONES_NegScore,DRONES_SelfRefDens,DRONES_article_count,ECON_COST_OF_LIVING_NegScore,ECON_MIDDLECLASS_article_count,ENV_COAL_article_count,ENV_DEFORESTATION_article_count,ENV_GREEN_article_count,ENV_MINING_article_count,EPU_CATS_ENTITLEMENT_PROGRAMS_article_count,EPU_POLICY_INTEREST_RATES_article_count,EPU_POLICY_REGULATION_article_count,ETH_INDIGINOUS_PosScore,ETH_INDIGINOUS_NegScore,ETH_INDIGINOUS_article_count,PROPERTY_RIGHTS_article_count,AVIATION_INCIDENT_article_count,BULLYING_article_count,CLOSURE_article_count,CRIME_CARTELS_article_count,CYBER_ATTACK_NegScore,CYBER_ATTACK_article_count,DISCRIMINATION_LGBT_article_count,DISCRIMINATION_LGBT_HOMOPHOBIC_article_count,DISCRIMINATION_RACE_RACISM_SelfRefDens,DISCRIMINATION_RACE_RACISM_article_count,DISCRIMINATION_RACE_RACIST_article_count,DISPLACED_NegScore,DISPLACED_article_count,ECON_BANKRUPTCY_article_count,ECON_BOYCOTT_SelfRefDens,ECON_GASOLINEPRICE_IMGorEMBED,ECON_GASOLINEPRICE_article_count,ECON_IDENTITYTHEFT_article_count,ECON_MONOPOLY_article_count,ECON_UNIONS_article_count,ECON_WORKINGCLASS_article_count,ENV_NATURALGAS_article_count,ENV_SOLAR_NegScore,ENV_SOLAR_SelfRefDens,ENV_SOLAR_article_count,EPU_CATS_FINANCIAL_REGULATION_article_count,EPU_CATS_FISCAL_POLICY_IMGorEMBED,EPU_CATS_FISCAL_POLICY_PosScore,EPU_CATS_FISCAL_POLICY_Polarity,EPU_CATS_FISCAL_POLICY_article_count,EPU_CATS_TRADE_POLICY_article_count,EPU_POLICY_DEFICIT_NegScore,EPU_POLICY_DEFICIT_article_count,EPU_POLICY_POLICYMAKERS_NegScore,EPU_POLICY_POLICYMAKERS_SelfRefDens,EPU_POLICY_POLICYMAKERS_article_count,FIREARM_OWNERSHIP_article_count,FREESPEECH_article_count,GENDER_VIOLENCE_article_count,GENERAL_PUBLIC_OPINION_article_count,GENTRIFICATION_article_count,GOV_INTERGOVERNMENTAL_article_count,HATE_SPEECH_article_count,HUMAN_RIGHTS_ABUSES_POLICE_BRUTALITY_article_count,KIDNAP_IMGorEMBED,MANMADE_DISASTER_HOUSE_FIRE_article_count,NATURAL_DISASTER_TORNADO_article_count,NATURAL_DISASTER_TORNADOES_article_count,NATURAL_DISASTER_WINTER_STORM_article_count,POWER_OUTAGE_article_count,PROPAGANDA_article_count,ROAD_INCIDENT_IMGorEMBED,ROAD_INCIDENT_article_count,SCANDAL_article_count,SOC_SUSPICIOUSACTIVITY_article_count,SOC_TRAFFICACCIDENT_PosScore,SOC_TRAFFICACCIDENT_article_count,STRIKE_IMGorEMBED,STRIKE_NegScore,STRIKE_SelfRefDens,STRIKE_article_count,UNGP_SUPPORT_FOR_PEOPLE_WHO_CANT_WORK_article_count,UNSAFE_WORK_ENVIRONMENT_article_count,VANDALIZE_article_count,WHISTLEBLOWER_article_count,DEATH_PENALTY_IMGorEMBED,DEATH_PENALTY_PosScore,DISCRIMINATION_IMMIGRATION_article_count,DISCRIMINATION_LGBT_HOMOPHOBIA_article_count,ECON_BITCOIN_article_count,ECON_IPO_article_count,ECON_SOVEREIGN_DEBT_SelfRefDens,ENV_WATERWAYS_article_count,EPU_POLICY_CENTRAL_BANK_SelfRefDens,EPU_POLICY_FEDERAL_RESERVE_article_count,GRIEVANCES_article_count,HUMAN_RIGHTS_ABUSES_TORTURED_SelfRefDens,HUMAN_TRAFFICKING_article_count,NATURAL_DISASTER_STORM_DAMAGE_article_count,POLITICAL_PRISONER_article_count,SOC_PARDON_article_count,TECH_VIRTUALREALITY_article_count,WMD_article_count,SOC_FASCISM_ActRefDens,SOC_FASCISM_SelfRefDens,SOC_FASCISM_article_count,DISCRIMINATION_IMMIGRATION_XENOPHOBIC_article_count,JIHAD_article_count,SLUMS_article_count,ASSASSINATION_article_count,INFO_HOAX_article_count
nwitimes.com,0.0066054636,0.04390169,0.05524544,0.051239673,0.015726425,0.034300685,0.011238989,0.07945986,0.046700962,0.07045554,0.041414727,0.0044976543,0.6137511,0.03234933,0.0056794225,0.014037411,0.023042543,0.06558197,0.071997814,0.09648248,0.020679206,0.003371457,0.0,0.025735432,0.013937022,0.08416126,0.018268328,0.07403479,0.049552694,0.093813166,0.02743751,0.026702024,0.045293,0.015366824,0.02507863,0.0385503,0.017876709,0.025586167,0.029216733,0.05605287,0.09058132,0.065031804,0.009470171,0.087183036,0.15560338,0.043024033,0.033251047,0.04156467,0.036929123,0.06833046,0.08987858,0.036084708,0.056778844,0.04774487,0.01401757,0.029903352,0.004517006,0.048095543,0.023527348,0.032665674,0.09217017,0.052979577,0.03263581,0.057792585,0.046805166,0.093601994,0.007584536,0.06027224,0.010399671,0.06527753,0.026926909,0.027333027,0.0322135,0.08321486,0.022319691,0.011823216,0.03585499,0.0985286,0.005921048,0.012191256,0.03383795,0.03665859,0.05515464,0.0028255198,0.02139649,0.09320783,0.048288696,0.06281292,0.020904472,0.03549398,0.0006735162,0.015229267,0.009495207,0.025620382,0.025609316,0.12686387,0.033470705,0.0372683,0.021019036,0.005717031,0.0034880696,0.012713335,0.033504386,0.047674228,0.040697027,0.015326166,0.020997692,0.022228789,0.0045633162,0.10213434,0.013548445,0.03478009,0.059776712,0.0028403946,0.043640535,0.038721047,0.018031571,0.017190887,0.0041743736,0.00472255,0.07166705,0.094717465,0.068186544,0.100465655,0.009910162,0.035154223,0.06454269,0.0133029325,0.016553551,0.011887397,0.012014674,0.017600743,0.0189952,0.017381229,0.0071469955,0.074822046,0.010428737,0.0015057407,0.07449886,0.10097666,0.09939335,0.05171856,0.14496915,0.020638842,0.0056610056,0.099073,0.095487505,0.030578922,0.04264352,0.09727468,0.0010500138,0.04422125,0.015483636,0.07398788,0.062277142,0.048800398,0.09735064,0.011720162,0.0029644268,0.049360763,0.0075200414,0.0022538295,0.008715826,0.0007667967,0.054519877,0.062166106,0.007942331,0.081513084,0.044243127,0.0146226995,0.0677688,0.024954477,0.008721514,0.034336794,0.011173647,0.05118179,0.0867271,0.064922646,0.012838198,0.0052143685,0.0004019011,0.016311614,0.025393147,0.019684764
archaeology.org,0.0,0.0,0.0,0.10101882,0.0,0.049619358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11304602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070718653,0.0,0.10282258,0.0,0.27159092,0.0,0.19330108,0.083152175,0.09445423,0.053125,0.08739192,0.03353125,0.0,0.0,0.0,0.0,0.0,0.14722387,0.049679488,0.0,0.0,0.031782947,0.026439395,0.0,0.09700034,0.019927537,0.0,0.0,0.0,0.0807971,0.010812883,0.0,0.0,0.0,0.006602564,0.0,0.0,0.0,0.0,0.0,0.22023512,0.21617647,0.0296875,0.015104166,0.009899328,0.0,0.0,0.0,0.0,0.030530304,0.0,0.04075679,0.05623053,0.03483119,0.009757384,0.0,0.15214315,0.014959531,0.033563256,0.0,0.0,0.0,0.0,0.0063360883,0.14663242,0.0,0.0,0.0,0.082701504,0.0015943623,0.12916666,0.014937642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2450369,0.016073849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17812723,0.002114955,0.028530259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034833334,0.0,0.0,0.0,0.029411765,0.09776002,0.038862884,0.03169935,0.0,0.02154994,0.23561507,0.0,0.0,0.052709255,0.0,0.0,0.0,0.0,0.0,0.028977273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0375,0.016516516,0.0,0.0,0.0,0.0,0.010116186,0.0,0.04916667,0.0
wgrz.com,0.048382286,0.049948078,0.14562486,0.050630808,0.009807971,0.0190348,0.011304485,0.09257978,0.08199383,0.105208844,0.045909066,0.0035404155,0.05124985,0.032278303,0.0019041732,0.007059607,0.014485515,0.071640946,0.06351557,0.09458632,0.006685622,0.0008477761,0.0,0.017256936,0.0,0.01302334,0.02411691,0.1251357,0.06313252,0.16418616,0.02229021,0.028664054,0.052256495,0.021853168,0.03439742,0.028295234,0.026971329,0.04342827,0.0385604,0.044071313,0.064173646,0.0588697,0.013335502,0.12995186,0.102397606,0.052266333,0.031055901,0.038465224,0.045798533,0.059685413,0.036322374,0.011666248,0.07034015,0.023574978,0.02133361,0.004749097,0.0035868387,0.067955755,0.029376565,0.01065601,0.11008991,0.05682937,0.02073221,0.044486765,0.019917583,0.06408357,0.0038143673,0.0440898,0.018165728,0.024968512,0.027083825,0.019673396,0.044349004,0.082576305,0.033804655,0.008772872,0.08815629,0.10467888,0.0121041415,0.010346316,0.035496447,0.0263373,0.022356022,0.0,0.011393565,0.032645438,0.063232765,0.013722127,0.021026293,0.042740956,0.00075695757,0.012987013,0.0107443575,0.08761693,0.022078762,0.1462768,0.040398907,0.042867865,0.012787213,0.0028751737,0.0,0.026087852,0.06178266,0.13586414,0.055260025,0.010919297,0.017600046,0.027938299,0.06808206,0.19907834,0.02628141,0.01908151,0.056818184,0.0,0.01786675,0.061043646,0.024317186,0.009690598,0.001511532,0.12203094,0.083509795,0.12198104,0.04863222,0.05052556,0.011182014,0.027672328,0.08160107,0.020657502,0.005994006,0.028824117,0.007975895,0.0240086,0.0068235337,0.014985015,0.0019605395,0.048380192,0.0,0.059272174,0.24209124,0.054945055,0.05831733,0.17193034,0.22474077,0.006672573,0.028895184,0.14235765,0.083516486,0.028834801,0.029344501,0.15593497,0.01605288,0.05356504,0.030794172,0.05130164,0.043848045,0.038751144,0.101684034,0.008321267,0.08328612,0.04809019,0.0,0.0045339274,0.0065749637,0.0023137957,0.043633163,0.03126419,0.014981463,0.031860664,0.021796385,0.008699451,0.055770315,0.0501998,0.0075191474,0.02354788,0.0044955043,0.03366003,0.123444214,0.012249945,0.0055341483,0.0,0.0036381888,0.0,0.011788212,0.012728236
ibtimes.co.in,0.064101994,0.039515864,0.112674825,0.0555923,0.01683154,0.030526835,0.0030215727,0.054136008,0.062601574,0.07380577,0.019138504,0.003154389,0.03611438,0.05880227,0.01119725,0.013208723,0.044913217,0.06296847,0.104730085,0.11806718,0.03454863,0.0031724256,0.0038111422,0.0039536585,0.004496318,0.031329043,0.022101263,0.103657916,0.07993267,0.049938414,0.08681575,0.008724478,0.06876369,0.021744363,0.0016345026,0.0033613446,0.0010298798,0.00515908,0.06498876,0.009551196,0.1115456,0.16469578,0.010184121,0.105051585,0.025367156,0.044675622,0.079178035,0.052946255,0.031879622,0.026105395,0.041423347,0.01801666,0.09487637,0.0049010497,0.009639724,0.0042312825,0.0049853707,0.04511212,0.010469405,0.009968847,0.063498,0.10557754,0.01477735,0.13793391,0.03581442,0.050752234,0.010195412,0.023569502,0.014594746,0.031144524,0.02073941,0.021438485,0.021607406,0.036936477,0.017751338,0.011568167,0.09853731,0.11700901,0.006189361,0.035336483,0.05419271,0.016895255,0.03585321,0.0015192671,0.011775481,0.069806315,0.004409079,0.027508376,0.023042459,0.046952005,0.0007693354,0.013084112,0.018188424,0.10194198,0.018884564,0.07486906,0.04499255,0.039371524,0.04456929,0.0,0.0,0.021232728,0.009007566,0.012817089,0.058266547,0.008584165,0.028225869,0.028670114,0.075261325,0.013302898,0.004683167,0.0076504373,0.012535232,0.0009163591,0.005659968,0.04121879,0.017726544,0.027120888,0.0113124745,0.032520324,0.047309566,0.09654481,0.0059994888,0.073663436,0.0094259465,0.03328438,0.08023103,0.024743894,0.0032042724,0.0020545041,0.010853181,0.0058338656,0.004377265,0.0,0.0062883846,0.08189967,0.0056074765,0.06263293,0.0,0.002670227,0.0044536064,0.008484039,0.042907786,0.0535053,0.060838398,0.16995995,0.08259546,0.015414492,0.028698355,0.14465348,0.01598916,0.038943455,0.015356633,0.027424801,0.005022913,0.008286226,0.06039799,0.014457229,0.061463416,0.043395072,0.0040434864,0.0,0.028118722,0.032159597,0.20168479,0.014856172,0.028643882,0.029976416,0.08010681,0.009891861,0.047204968,0.0,0.008039163,0.010070571,0.018024033,0.03704639,0.09651712,0.057724006,0.0147922095,0.0,0.0103728045,0.03946801,0.15439253,0.029485097
medium.com,0.0020666947,0.06985612,0.14011976,0.109615006,0.08780075,0.015688037,0.020327765,0.15262783,0.109766595,0.15214936,0.08793608,0.009903271,0.019548595,0.126071,0.06011182,0.0042315368,0.010419162,0.09222673,0.20841357,0.21222752,0.117549516,0.002032632,0.008546543,0.0059107593,0.0,0.015612411,0.016520804,0.10793468,0.5337672,0.016967826,0.0038173653,0.0,0.0,0.0,0.0,0.011306798,0.0,0.0,0.079678774,0.007139567,0.12135914,0.01176219,0.013702827,0.007599347,0.19461077,0.04372928,0.011455351,0.0,0.0,0.0,0.029028898,0.19113553,0.070661046,0.0031401934,0.0496255,0.0028466145,0.088578165,0.14080277,0.12619315,0.015968064,0.006946108,0.18077509,0.018640365,0.13866018,0.23877245,0.059751637,0.021720195,0.01321374,0.086663194,0.04545277,0.005265106,0.00544258,0.11934234,0.13939784,0.111052066,0.005609035,0.076859616,0.36402687,0.03681794,0.002067198,0.078104146,0.031573217,0.011911312,0.0034069791,0.012748058,0.063218765,0.0041197604,0.12337589,0.054193694,0.066455215,0.0020564168,0.029341318,0.0,0.006178552,0.074110605,0.007461999,0.004035859,0.049777463,0.009810778,0.070658684,0.0025235245,0.055605434,0.0185163,0.11257485,0.15771164,0.079310484,0.03797816,0.20718536,0.014652015,0.020652888,0.0,0.04003118,0.036759812,0.0051373723,0.07774195,0.073321074,0.06989142,0.014350549,0.015704244,0.0,0.16662364,0.1825425,0.008969296,0.027531892,0.015536608,0.013822355,0.12963958,0.3137159,0.0011976048,0.004607256,0.15819973,0.002616506,0.004908041,0.0,0.0023502994,0.019332763,0.025149701,0.028879333,0.0,0.005988024,0.0,0.0,0.048110675,0.28263474,0.0,0.0,0.030035928,0.0,0.0,0.0,0.0,0.11005853,0.11837506,0.005694493,0.0037546528,0.0,0.01354434,0.007481666,0.0,0.13856667,0.018135158,0.10870566,0.13530907,0.0027737836,0.05332516,0.0,0.13311256,0.010694499,0.14697877,0.0,0.005571466,0.0,0.004506986,0.005645851,0.0053892215,0.002373631,0.18270347,0.18963201,0.03317175,0.03772455,0.0,0.0,0.0,0.010172426
hastingstribune.com,0.115686275,0.055205017,0.056551334,0.055128075,0.05162623,0.017555743,0.0,0.102468126,0.09633326,0.12112491,0.0587425,0.002902503,0.08021168,0.045086376,0.02809942,0.017362818,0.02850123,0.06423268,0.15576845,0.15539168,0.021924023,0.0041701416,0.0,0.08488547,0.020686375,0.064060755,0.033894032,0.116966575,0.32688814,0.083546735,0.031326782,0.0,0.0,0.0,0.0,0.015464663,0.0,0.023735572,0.059989486,0.09374409,0.16189002,0.15444015,0.046854466,0.031181594,0.19656019,0.054221954,0.023501763,0.08293865,0.045328714,0.17348364,0.03573336,0.02550459,0.09553763,0.080530144,0.010863426,0.08176148,0.0070573473,0.106319755,0.04816698,0.03931204,0.08550368,0.07914693,0.10198005,0.07877764,0.053439803,0.07588675,0.004690641,0.06325496,0.029587274,0.031841725,0.036006253,0.044663925,0.044359203,0.08289513,0.03361379,0.01726122,0.0,0.14189897,0.011209693,0.011309487,0.05029406,0.051820416,0.048874427,0.0,0.033626415,0.061761636,0.10818673,0.021093134,0.056884646,0.073528714,0.0011312938,0.06633907,0.03523375,0.025351798,0.07602254,0.13778114,0.08279956,0.04637255,0.025159705,0.035356864,0.03106353,0.028967505,0.06216216,0.02948403,0.06920443,0.012637915,0.01731464,0.018279584,0.1210084,0.028247602,0.014364014,0.0,0.022181273,0.0042159273,0.035805035,0.07191023,0.030220956,0.019627698,0.007435103,0.15686275,0.12827927,0.12576503,0.12880966,0.06778122,0.019944873,0.022686323,0.13348323,0.08291836,0.02948403,0.02205521,0.014266466,0.010736032,0.020138646,0.03685504,0.0,0.15865216,0.0,0.09275363,0.0,0.0,0.040979747,0.013010945,0.15792595,0.04376246,0.092307694,0.046683047,0.06162162,0.0,0.13791576,0.045119498,0.023529412,0.06575745,0.03283626,0.03738498,0.04621821,0.025415163,0.1945127,0.010232909,0.12352941,0.022602702,0.0,0.022302022,0.0,0.0,0.08888259,0.08543668,0.15966013,0.012537601,0.10721465,0.014242519,0.18288644,0.123464376,0.0,0.0,0.0,0.068176284,0.14962067,0.15885568,0.04083304,0.0,0.011930637,0.0,0.057985257,0.0
hindustantimes.com,0.10805861,0.06055173,0.031103235,0.07274508,0.048913237,0.012874212,0.0,0.0,0.0,0.0,0.0,0.0,0.0031511732,0.054510273,0.006010154,0.014324324,0.003918919,0.061823327,0.07645185,0.09708171,0.003014553,0.0,0.0,0.0050021796,0.022755014,0.061658476,0.051264726,0.12455682,0.031462986,0.038292255,0.03445946,0.2301922,0.0054375,0.027735757,0.016543817,0.04252782,0.005212027,0.013054564,0.06523286,0.0241684,0.1265916,0.021235522,0.0051539913,0.008574938,0.010135135,0.03885565,0.025851939,0.14803663,0.02361828,0.0073396927,0.016377792,0.017534405,0.053183187,0.0026574947,0.0,0.0064241164,0.0,0.0,0.0,0.021621622,0.027432432,0.15954416,0.002337043,0.014442568,0.026942568,0.038527116,0.012899263,0.0,0.030362919,0.0050037,0.002970516,0.004094193,0.029611632,0.018236928,0.018109102,0.0023734176,0.07046547,0.1175501,0.012656735,0.011662908,0.05614733,0.035626534,0.03192111,0.011533085,0.028769266,0.10530359,0.002789189,0.025522692,0.03697502,0.045785863,0.0007331691,0.010810811,0.0024223202,0.013943489,0.0029866002,0.021049896,0.009107952,0.052881625,0.10931892,0.0,0.0,0.015890583,0.003798799,0.010810811,0.06976493,0.0017377133,0.019046105,0.03465564,0.16217323,0.059555363,0.007900208,0.04517032,0.0048798798,0.0034781399,0.0143220145,0.09487549,0.027347347,0.31229067,0.005452409,0.0,0.0,0.0,0.0,0.09319918,0.015304785,0.012477477,0.07428232,0.032652594,0.010810811,0.0,0.012750654,0.0,0.0,0.0,0.015912162,0.098166026,0.0,0.11551733,0.0,0.013513514,0.04507772,0.0,0.10314538,0.021060683,0.11496196,0.096283786,0.056486487,0.05460688,0.03180092,0.08685504,0.027306028,0.04302052,0.040665966,0.042408586,0.0,0.003494585,0.00764157,0.02532645,0.0,0.0,0.0,0.0,0.077081084,0.056337796,0.053113554,0.0046990174,0.024141364,0.041374084,0.011056511,0.027798325,0.012573443,0.0339527,0.0,0.0,0.036486488,0.056245435,0.14238189,0.12968893,0.0037430287,0.0,0.0,0.0,0.0,0.017217519
wfae.org,0.0189561,0.038228672,0.104140125,0.04808069,0.019552717,0.05934394,0.03156133,0.06355899,0.049340457,0.066402726,0.027482832,0.012300827,0.090187535,0.044232108,0.0172485,0.030221893,0.07764968,0.045491435,0.08799109,0.09410385,0.057241753,0.004418272,0.0026539098,0.04175614,0.031310357,0.07514453,0.055148706,0.08676609,0.11874464,0.18757366,0.10549925,0.026409326,0.049380347,0.017397657,0.061462525,0.08894625,0.018646225,0.048499476,0.049313188,0.028821124,0.08629677,0.07012697,0.026948724,0.17462389,0.21011528,0.037965145,0.06402898,0.057955384,0.029103931,0.05251606,0.05408508,0.03908562,0.07080257,0.012676385,0.012150231,0.01414309,0.009880681,0.060166426,0.06561385,0.071402006,0.086277425,0.05574659,0.09968718,0.10267525,0.06470807,0.054337706,0.0039047974,0.1470309,0.01628665,0.05094879,0.032153893,0.022815725,0.025229415,0.09033689,0.023121897,0.018723726,0.047733564,0.10074968,0.008565864,0.021183206,0.033940904,0.03137361,0.05085785,0.0105795,0.025730785,0.076654255,0.058335442,0.045334943,0.030917408,0.0299976,0.0007517704,0.03402752,0.004666277,0.04412759,0.0435606,0.07762394,0.031330813,0.03394189,0.017898103,0.018195176,0.017239548,0.013165317,0.10506384,0.15247303,0.045202304,0.028214416,0.026206987,0.024210598,0.023000972,0.08764741,0.006522299,0.023085505,0.036930293,0.006062061,0.026604114,0.042612776,0.018876938,0.025039572,0.0035636327,0.040511727,0.06854162,0.082695775,0.055703696,0.049586076,0.007641817,0.014593406,0.057694957,0.03191891,0.034957234,0.028136415,0.027801437,0.021937199,0.035561547,0.050204538,0.013866679,0.21311693,0.085905544,0.011607152,0.00321858,0.04648568,0.08683622,0.058094423,0.25696003,0.0695496,0.027128981,0.06535887,0.13523987,0.0021467933,0.03432096,0.056340646,0.004870499,0.04368107,0.018305391,0.069670185,0.044304624,0.04327619,0.07780818,0.020134741,0.008224186,0.03379694,0.030034179,0.011814515,0.010402208,0.0008613274,0.064161286,0.04138071,0.026052596,0.059301827,0.04969742,0.02330979,0.102074474,0.04671811,0.023791991,0.07188015,0.010877649,0.0670734,0.0836585,0.06157362,0.020601274,0.035143174,0.0076746074,0.022903139,0.0724061,0.044223007
kesq.com,0.0025855808,0.03415421,0.096933804,0.03809683,0.016814593,0.073558316,0.017650584,0.04300084,0.061473716,0.06847283,0.021705553,0.00847616,0.08947739,0.056186605,0.014271052,0.04188634,0.034378413,0.04639083,0.088908926,0.09537734,0.029924529,0.0023826594,0.011131436,0.09392124,0.04465108,0.06913685,0.106511645,0.076840356,0.20337328,0.241329,0.09645531,0.026062995,0.07280534,0.01571197,0.036043637,0.05694257,0.029478723,0.061780605,0.049904484,0.022689369,0.09450176,0.09988413,0.03747919,0.20389387,0.1224458,0.036931653,0.060426034,0.057497296,0.026129184,0.03304064,0.06881176,0.047360126,0.08306478,0.007770889,0.014125211,0.014088766,0.00784058,0.06495244,0.03210756,0.039931368,0.11761036,0.059580997,0.043700624,0.11058142,0.07181017,0.12674105,0.0020844855,0.06080945,0.017135233,0.033787265,0.023544192,0.03260794,0.025583582,0.037364226,0.021273913,0.019359527,0.030031716,0.09907596,0.013289984,0.027642177,0.047906913,0.031253103,0.030252058,0.0133122485,0.013757346,0.054108627,0.018243644,0.0141943535,0.016086705,0.030169865,0.0005993118,0.026828887,0.0072696055,0.080472484,0.03447331,0.13412045,0.0536163,0.034094617,0.0151739195,0.013018782,0.012489694,0.01247232,0.05349486,0.09858056,0.045300175,0.03189196,0.027480341,0.030250212,0.015068096,0.064558394,0.020973567,0.0223451,0.02253072,0.0024088195,0.02066427,0.03936706,0.017432343,0.030795414,0.0022027357,0.0047727004,0.06322921,0.08840604,0.039718967,0.05307115,0.010032783,0.030965008,0.060960025,0.026671551,0.012166589,0.01560186,0.018793304,0.033851463,0.014489605,0.009358915,0.01775464,0.15107962,0.07861488,0.004833404,0.0782992,0.053033847,0.10146178,0.07103558,0.26443237,0.05764856,0.010417169,0.16300109,0.1043207,0.021610584,0.018058619,0.15038073,0.0017825312,0.043365672,0.015703443,0.05874095,0.03031951,0.024202086,0.16582362,0.012343017,0.022756953,0.029026631,0.014172071,0.0056633432,0.0053041046,0.002167627,0.042913117,0.03362828,0.025808357,0.019500654,0.07912537,0.022627497,0.1465823,0.054866634,0.032872666,0.050003342,0.0056153485,0.0741968,0.08933015,0.0385706,0.018145895,0.01965372,0.0075741215,0.011527663,0.05337701,0.015898878
